"RECORDING_SESSION_LABEL";"trial";"IA_ID";"item";"list";"IA_LABEL";"wordlength";"condition";"is_critical";"is_spill1";"is_spill2";"is_spill3";"filler";"LF";"HF";"function_word";"other_filler";"composite";"fixation_duration";"duration_firstpass";"duration_firstfixation";"fix_count";"avg_pupil";"IA_REGRESSION_IN_COUNT";"IA_REGRESSION_OUT_COUNT";"saccade_length";"saccade_duration";"go_past_time";"sentenceCondition"
"2m22r2";19;6;27;2;"Lavendel";8;"filler";0;0;0;0;1;1;0;0;0;"-0.34611719886149";258;258;258;1;"1968";0;1;"0";0;728;"filler"
"2m22r2";19;7;27;2;"und";3;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";0;0;0;0;"0";0;0;"0";0;0;"filler"
"2m22r2";19;8;27;2;"hängte";6;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";320;320;320;1;"1868";0;0;"153.415774938564";28;320;"filler"
"2m22r2";19;9;27;2;"sie";3;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";134;134;134;1;"1617";1;1;"0";0;230;"filler"
"2m22r2";19;10;27;2;"sorgfältig";10;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";280;280;280;1;"1789";0;0;"123.100040617378";24;280;"filler"
"2m22r2";19;11;27;2;"zum";3;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";0;0;0;0;"0";0;0;"0";0;0;"filler"
"2m22r2";19;12;27;2;"Trocknen";8;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";788;788;248;2;"1614.5";0;1;"0";0;1018;"filler"
"2m22r2";19;13;27;2;"auf.";4;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";0;0;0;0;"0";0;0;"0";0;0;"filler"
"2m22r2";12;1;28;2;"Im";2;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";222;222;222;1;"2680";0;0;"63.6974096804572";18;222;"filler"
"2m22r2";12;2;28;2;"Rat";3;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";242;242;242;1;"2686";0;0;"74.2269492839359";20;242;"filler"
"2m22r2";12;3;28;2;"wurde";5;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";254;254;254;1;"2614";0;0;"59.9368000480506";18;254;"filler"
"2m22r2";12;4;28;2;"hitzig";6;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";384;238;238;2;"2259.5";1;0;"136.932866763243";24;238;"filler"
"2m22r2";12;5;28;2;"darüber";7;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";352;352;180;2;"2428";0;0;"150.545474857267";24;352;"filler"
"2m22r2";12;6;28;2;"diskutiert,";11;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";286;144;144;2;"2149.5";1;0;"107.647573126383";20;144;"filler"
"2m22r2";12;7;28;2;"ob";2;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";0;0;0;0;"0";0;0;"0";0;0;"filler"
"2m22r2";12;8;28;2;"die";3;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";0;0;0;0;"0";0;0;"0";0;0;"filler"
"2m22r2";12;9;28;2;"Ausgaben";8;"filler";0;0;0;0;1;0;1;0;0;"-0.34611719886149";356;200;200;2;"2079.5";1;0;"206.970456828988";34;200;"filler"
"2m22r2";12;10;28;2;"für";3;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";0;0;0;0;"0";0;0;"0";0;0;"filler"
"2m22r2";12;11;28;2;"die";3;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";0;0;0;0;"0";0;0;"0";0;0;"filler"
"2m22r2";12;12;28;2;"Verteidigung";12;"filler";0;0;0;0;1;0;1;0;0;"-0.34611719886149";456;456;246;2;"2091.5";0;0;"98.6129808899417";20;456;"filler"
"2m22r2";12;13;28;2;"Europas";7;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";296;296;296;1;"1842";0;0;"80.0999375780031";20;296;"filler"
"2m22r2";12;14;28;2;"erhöht";6;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";0;0;0;0;"0";0;0;"0";0;0;"filler"
"2m22r2";12;15;28;2;"werden";6;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";232;232;232;1;"1745";0;0;"136.223492834386";30;232;"filler"
"2m22r2";12;16;28;2;"sollten.";8;"none";0;0;0;0;0;0;0;0;0;"-0.34611719886149";178;178;178;1;"1728";0;1;"0";0;622;"filler"
"30w22r4";15;1;1;4;"Viel";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";624;228;228;3;"1381.33333333333";2;0;"47.1306694202406";20;228;"control"
"30w22r4";15;2;1;4;"Geld";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";116;116;116;1;"1414";0;1;"0";0;268;"control"
"30w22r4";15;3;1;4;"wurde";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";472;240;240;3;"1374.66666666667";1;0;"64.452463102662";20;240;"control"
"30w22r4";15;4;1;4;"investiert,";11;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";156;156;156;1;"1353";0;1;"60.5029751334593";20;632;"control"
"30w22r4";15;5;1;4;"bevor";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";456;456;176;2;"1358";0;0;"44.1191568369116";16;456;"control"
"30w22r4";15;6;1;4;"der";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";292;292;292;1;"1237";0;0;"39.5081004352272";16;292;"control"
"30w22r4";15;7;1;4;"Satellit";8;"control";1;0;0;0;0;0;0;0;0;"-0.387008752316511";284;284;176;2;"1200.5";0;0;"81.4481430113664";32;284;"control"
"30w22r4";15;8;1;4;"endlich";7;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";368;368;368;1;"1158";0;0;"75.4214823508528";20;368;"control"
"30w22r4";15;9;1;4;"in";2;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";288;288;288;1;"1114";0;0;"92.3097502975715";32;288;"control"
"30w22r4";15;10;1;4;"die";3;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";0;0;0;0;"0";0;0;"0";0;0;"control"
"30w22r4";15;11;1;4;"Umlaufbahn";10;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";216;216;216;1;"1089";0;0;"136.322925438094";20;216;"control"
"30w22r4";15;12;1;4;"gelangte.";9;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";256;256;256;1;"1049";0;0;"0";0;256;"control"
"30w22r4";6;1;2;4;"Maria";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";324;288;156;3;"1410";1;0;"60.6238401950916";20;288;"control"
"30w22r4";6;2;2;4;"war";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";504;372;372;2;"1353.5";1;0;"47.3270535740394";20;372;"control"
"30w22r4";6;3;2;4;"sehr";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";260;260;260;1;"1442";0;0;"40.2274781710214";20;260;"control"
"30w22r4";6;4;2;4;"von";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";468;468;468;1;"1364";0;0;"47.8515412499953";16;468;"control"
"30w22r4";6;5;2;4;"der";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";148;148;148;1;"1342";0;0;"59.6551758022722";28;148;"control"
"30w22r4";6;6;2;4;"Widerrede";9;"control";1;0;0;0;0;0;0;0;0;"-0.387008752316511";620;620;396;2;"1317";0;0;"28.4015844628429";8;620;"control"
"30w22r4";6;7;2;4;"ihres";5;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";164;164;164;1;"1288";0;0;"62.2354400643234";20;164;"control"
"30w22r4";6;8;2;4;"sonst";5;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";404;404;404;1;"1267";0;0;"0";0;404;"control"
"30w22r4";6;9;2;4;"so";2;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";204;204;204;1;"1216";0;0;"82.4005461146952";16;204;"control"
"30w22r4";6;10;2;4;"braven";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";76;76;76;1;"1194";0;0;"82.7067107313547";20;76;"control"
"30w22r4";6;11;2;4;"Neffen";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";116;116;116;1;"1187";0;0;"77.3372484641133";20;116;"control"
"30w22r4";6;12;2;4;"überrascht.";11;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";496;496;496;1;"1150";0;1;"0";0;664;"control"
"30w22r4";12;1;3;4;"Miriam";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";560;388;224;3;"1341.33333333333";1;0;"52.3115665986023";28;388;"control"
"30w22r4";12;2;3;4;"geht";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";508;392;144;3;"1352.33333333333";1;0;"76.5316274490488";20;392;"control"
"30w22r4";12;3;3;4;"heute";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";384;384;384;1;"1420";0;0;"46.7009635874893";20;384;"control"
"30w22r4";12;4;3;4;"zu";2;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";256;256;256;1;"1358";0;0;"44.9259390552941";20;256;"control"
"30w22r4";12;5;3;4;"ihrer";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";308;308;308;1;"1318";0;0;"66.2332997819073";24;308;"control"
"30w22r4";12;6;3;4;"Großmutter";10;"control";1;0;0;0;0;0;0;0;0;"-0.387008752316511";184;184;184;1;"1283";0;0;"102.381883162989";32;184;"control"
"30w22r4";12;7;3;4;"und";3;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";356;356;356;1;"1243";0;0;"56.9231938668237";28;356;"control"
"30w22r4";12;8;3;4;"hilft";5;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";148;148;148;1;"1233";0;0;"41.648049174001";12;148;"control"
"30w22r4";12;9;3;4;"ihr";3;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";376;376;376;1;"1219";0;0;"0";0;376;"control"
"30w22r4";12;10;3;4;"beim";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";180;180;180;1;"1199";0;0;"39.4324739269553";12;180;"control"
"30w22r4";12;11;3;4;"Putzen.";7;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";352;352;352;1;"1188";0;1;"0";0;640;"control"
"30w22r4";18;1;4;4;"Auf";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";1216;628;236;5;"1453.2";2;0;"46.8667259364253";20;628;"control"
"30w22r4";18;2;4;4;"dem";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";640;204;204;4;"1399.25";2;0;"48.0204123264264";28;204;"control"
"30w22r4";18;3;4;4;"Wettbewerb";10;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";1068;688;340;5;"1331";2;1;"35.3005665676912";24;1228;"control"
"30w22r4";18;4;4;4;"soll";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";240;240;240;1;"1390";0;0;"0";0;240;"control"
"30w22r4";18;5;4;4;"das";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";184;184;184;1;"1332";0;0;"40.4242501476527";16;184;"control"
"30w22r4";18;6;4;4;"beste";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";804;532;532;3;"1190.33333333333";1;0;"0";0;532;"control"
"30w22r4";18;7;4;4;"Gedicht";7;"control";1;0;0;0;0;0;0;0;0;"-0.387008752316511";308;184;184;2;"1122";0;0;"220.838968481561";24;184;"control"
"30w22r4";18;8;4;4;"ausgewählt";10;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";616;404;404;2;"1059.5";1;0;"141.309943033036";24;404;"control"
"30w22r4";18;9;4;4;"und";3;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";644;368;368;2;"967.5";1;0;"36.4965751817893";16;368;"control"
"30w22r4";18;10;4;4;"mit";3;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";468;140;140;3;"1038.33333333333";0;1;"43.9914764471482";20;568;"control"
"30w22r4";18;11;4;4;"einem";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";168;168;168;1;"1033";0;0;"102.013724566845";20;168;"control"
"30w22r4";18;12;4;4;"Preis";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";480;188;188;2;"1046";0;0;"46.548147116722";16;188;"control"
"30w22r4";18;13;4;4;"belohnt";7;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";224;224;224;1;"1047";0;0;"104.930929663279";20;224;"control"
"30w22r4";18;14;4;4;"werden.";7;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";212;212;212;1;"1036";0;1;"0";0;2152;"control"
"30w22r4";5;1;5;4;"Das";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";500;500;136;2;"1447";0;0;"51.376356429782";12;500;"control"
"30w22r4";5;2;5;4;"junge";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";164;164;164;1;"1402";0;0;"79.0013291027436";20;164;"control"
"30w22r4";5;3;5;4;"Paar";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";160;160;160;1;"1374";0;0;"64.2252286877984";16;160;"control"
"30w22r4";5;4;5;4;"kaufte";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";224;224;224;1;"1337";0;0;"63.4492710754032";16;224;"control"
"30w22r4";5;5;5;4;"sich";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";452;452;272;2;"1303.5";0;0;"14.4013888219158";4;452;"control"
"30w22r4";5;6;5;4;"als";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";168;168;168;1;"1277";0;0;"56.4400566973493";20;168;"control"
"30w22r4";5;7;5;4;"erstes";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";168;168;168;1;"1236";0;0;"65.6048778674269";20;168;"control"
"30w22r4";5;8;5;4;"eine";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";420;420;420;1;"1176";0;0;"101.057013611129";20;420;"control"
"30w22r4";5;9;5;4;"Schaukel";8;"control";1;0;0;0;0;0;0;0;0;"-0.387008752316511";132;132;132;1;"1152";0;0;"97.4320789062822";20;132;"control"
"30w22r4";5;10;5;4;"für";3;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";548;256;256;2;"1185.5";1;0;"65.5128994931533";16;256;"control"
"30w22r4";5;11;5;4;"den";3;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";288;172;172;2;"1235";1;0;"57.0753887415584";16;580;"control"
"30w22r4";5;12;5;4;"Garten";6;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";288;288;136;2;"1093";0;0;"89.6348704467185";20;288;"control"
"30w22r4";5;13;5;4;"hinter";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";740;444;444;2;"1157";0;0;"81.6015318483667";20;444;"control"
"30w22r4";5;14;5;4;"dem";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";456;192;192;2;"1166.5";0;1;"0";0;1332;"control"
"30w22r4";5;15;5;4;"Haus.";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";0;0;0;0;"0";0;0;"0";0;0;"control"
"30w22r4";23;1;6;4;"Tina";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";548;548;64;3;"1440.33333333333";0;0;"46.247702645645";28;548;"control"
"30w22r4";23;2;6;4;"ahnte,";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";144;144;144;1;"1491";0;0;"33.5023879745907";24;144;"control"
"30w22r4";23;3;6;4;"dass";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";520;520;520;1;"1454";0;0;"20.011246837716";8;520;"control"
"30w22r4";23;4;6;4;"es";2;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";172;172;172;1;"1419";0;0;"36.7049043044659";28;172;"control"
"30w22r4";23;5;6;4;"für";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";184;184;184;1;"1420";0;0;"21.9009132229686";24;184;"control"
"30w22r4";23;6;6;4;"eine";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";124;124;124;1;"1416";0;0;"76.2389008315309";32;124;"control"
"30w22r4";23;7;6;4;"Entschuldigung";14;"control";1;0;0;0;0;0;0;0;0;"-0.387008752316511";160;160;160;1;"1383";0;0;"0";0;160;"control"
"30w22r4";23;8;6;4;"vielleicht";10;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";532;328;224;3;"1269";1;0;"62.6204439460469";28;328;"control"
"30w22r4";23;9;6;4;"bereits";7;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";472;252;252;2;"1222";0;0;"73.4496426131537";28;252;"control"
"30w22r4";23;10;6;4;"zu";2;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";0;0;0;0;"0";0;0;"0";0;0;"control"
"30w22r4";23;11;6;4;"spät";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";120;120;120;1;"1192";0;1;"0";0;544;"control"
"30w22r4";23;12;6;4;"war.";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";0;0;0;0;"0";0;0;"0";0;0;"control"
"30w22r4";24;1;7;4;"Tim";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";360;360;88;3;"1350";0;0;"36.9756676748372";28;360;"control"
"30w22r4";24;2;7;4;"spielte";7;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";176;176;176;1;"1351";0;0;"39.5365653541124";20;176;"control"
"30w22r4";24;3;7;4;"an";2;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";320;320;320;1;"1387";0;0;"31.5838566359462";24;320;"control"
"30w22r4";24;4;7;4;"seinem";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";188;188;188;1;"1396";0;0;"0";0;188;"control"
"30w22r4";24;5;7;4;"neuen";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";220;220;220;1;"1387";0;0;"0";0;220;"control"
"30w22r4";24;6;7;4;"Feuerzeug";9;"control";1;0;0;0;0;0;0;0;0;"-0.387008752316511";864;864;188;2;"1381";0;0;"82.2787943518863";32;864;"control"
"30w22r4";24;7;7;4;"herum,";6;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";180;180;180;1;"1378";0;0;"68.8985486059032";32;180;"control"
"30w22r4";24;8;7;4;"während";7;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";216;216;216;1;"1324";0;0;"0";0;216;"control"
"30w22r4";24;9;7;4;"er";2;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";292;292;292;1;"1280";0;0;"51.7037716225809";20;292;"control"
"30w22r4";24;10;7;4;"auf";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";172;172;172;1;"1244";0;0;"56.7254792840043";20;172;"control"
"30w22r4";24;11;7;4;"seine";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";112;112;112;1;"1212";0;0;"67.5500555144109";28;112;"control"
"30w22r4";24;12;7;4;"Freundin";8;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";104;104;104;1;"1177";0;0;"70.5006382949828";32;104;"control"
"30w22r4";24;13;7;4;"wartete.";8;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";240;240;240;1;"1122";0;0;"0";0;240;"control"
"30w22r4";20;1;8;4;"Gestern";7;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";416;416;416;1;"1471";0;0;"0";0;416;"control"
"30w22r4";20;2;8;4;"beendete";8;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";348;348;348;1;"1449";0;0;"44.4387218538067";24;348;"control"
"30w22r4";20;3;8;4;"Max";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";224;224;224;1;"1412";0;0;"48.4571976077857";28;224;"control"
"30w22r4";20;4;8;4;"seine";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";188;188;188;1;"1405";0;0;"50.8015747787408";20;188;"control"
"30w22r4";20;5;8;4;"Schulung";8;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";284;284;204;2;"1348.5";0;0;"0";0;284;"control"
"30w22r4";20;6;8;4;"zum";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";260;260;260;1;"1305";0;0;"50.1103781666033";24;260;"control"
"30w22r4";20;7;8;4;"Mechaniker";10;"control";1;0;0;0;0;0;0;0;0;"-0.387008752316511";380;212;212;2;"1250.5";1;0;"123.907909352067";32;212;"control"
"30w22r4";20;8;8;4;"und";3;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";156;156;156;1;"1251";0;0;"29.5042369838639";16;156;"control"
"30w22r4";20;9;8;4;"feierte";7;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";432;432;212;2;"1214.5";0;0;"51.1199569639882";20;432;"control"
"30w22r4";20;10;8;4;"das";3;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";0;0;0;0;"0";0;0;"0";0;0;"control"
"30w22r4";20;11;8;4;"mit";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";188;188;188;1;"1154";0;0;"63.4003154566284";28;188;"control"
"30w22r4";20;12;8;4;"seiner";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";240;240;240;1;"1118";0;0;"66.3193033739046";28;240;"control"
"30w22r4";20;13;8;4;"ganzen";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";484;484;484;1;"1109";0;1;"0";0;652;"control"
"30w22r4";20;14;8;4;"Familie.";8;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";0;0;0;0;"0";0;0;"0";0;0;"control"
"30w22r4";9;1;10;4;"Frau";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";776;552;236;3;"1525";1;0;"36.4314424638938";12;552;"pseudo"
"30w22r4";9;2;10;4;"Fischer";7;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";528;172;172;4;"1338";2;1;"54.8992713977152";16;396;"pseudo"
"30w22r4";9;3;10;4;"saß";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";628;168;168;4;"1356.25";2;0;"65.9018967860561";28;168;"pseudo"
"30w22r4";9;4;10;4;"schon";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";528;128;128;3;"1429";0;1;"38.7014211625361";20;724;"pseudo"
"30w22r4";9;5;10;4;"den";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";824;412;412;3;"1357.33333333333";0;0;"59.8270841676243";20;412;"pseudo"
"30w22r4";9;6;10;4;"ganzen";6;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";360;168;168;2;"1333";0;0;"86.492543031177";24;168;"pseudo"
"30w22r4";9;7;10;4;"Abend";5;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";488;148;148;3;"1293";0;0;"70.6564929783527";32;148;"pseudo"
"30w22r4";9;8;10;4;"an";2;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";784;568;436;3;"1262.33333333333";0;0;"81.8885217841914";24;568;"pseudo"
"30w22r4";9;9;10;4;"der";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";0;0;0;0;"0";0;0;"0";0;0;"pseudo"
"30w22r4";9;10;10;4;"Morlaktur";9;"pseudo";1;0;0;0;0;0;0;0;0;"-0.387008752316511";3696;2112;340;13;"1165.38461538462";1;0;"84.5286342016716";20;2112;"pseudo"
"30w22r4";9;11;10;4;"der";3;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";1240;500;500;4;"1226.5";1;0;"54.3783044972901";12;500;"pseudo"
"30w22r4";9;12;10;4;"Aufsätze";8;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";964;160;160;5;"1214.4";1;1;"76.9031858897926";28;588;"pseudo"
"30w22r4";9;13;10;4;"und";3;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";356;232;232;2;"1231";0;0;"46.4388845688611";12;232;"pseudo"
"30w22r4";9;14;10;4;"war";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";220;220;220;1;"1214";0;0;"71.6002793290641";16;220;"pseudo"
"30w22r4";9;15;10;4;"über";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";360;156;156;2;"1190.5";0;0;"72.570586328071";16;156;"pseudo"
"30w22r4";9;16;10;4;"die";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";144;144;144;1;"1197";0;0;"42.846703490467";12;144;"pseudo"
"30w22r4";9;17;10;4;"Leistung";8;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";568;244;164;4;"1164.5";1;0;"104.983236757113";20;244;"pseudo"
"30w22r4";9;18;10;4;"enttäuscht.";11;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";828;456;160;4;"1132.5";0;3;"0";0;6104;"pseudo"
"30w22r4";27;1;11;4;"Angelika";8;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";556;312;312;2;"1323.5";1;0;"50.5213816121451";8;312;"pseudo"
"30w22r4";27;2;11;4;"begeisterte";11;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";908;624;624;2;"1255.5";1;0;"0";0;624;"pseudo"
"30w22r4";27;3;11;4;"besonders";9;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";668;668;356;2;"1299.5";0;0;"0";0;668;"pseudo"
"30w22r4";27;4;11;4;"die";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";216;216;216;1;"1238";0;0;"41.0888062615599";20;216;"pseudo"
"30w22r4";27;5;11;4;"Kauchtigheit";12;"pseudo";1;0;0;0;0;0;0;0;0;"-0.387008752316511";1576;444;212;6;"1164";2;0;"48.6497687558739";28;444;"pseudo"
"30w22r4";27;6;11;4;"und";3;"none";0;1;0;0;0;0;0;0;0;"-0.387008752316511";732;248;248;3;"1144.33333333333";0;1;"46.0434577328854";20;552;"pseudo"
"30w22r4";27;7;11;4;"das";3;"none";0;0;1;0;0;0;0;0;0;"-0.387008752316511";300;144;144;2;"1119";0;0;"39.7020150622106";16;144;"pseudo"
"30w22r4";27;8;11;4;"Können";6;"none";0;0;0;1;0;0;0;0;0;"-0.387008752316511";524;368;368;2;"1102";0;0;"83.1217179803208";28;368;"pseudo"
"30w22r4";27;9;11;4;"der";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";364;204;204;2;"1062.5";0;0;"45.5431663370038";28;204;"pseudo"
"30w22r4";27;10;11;4;"Seiltänzerin.";13;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";704;512;160;4;"1080";0;2;"0";0;3016;"pseudo"
"30w22r4";14;1;12;4;"Luka";4;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";348;348;188;2;"1444.5";1;0;"39.5455433645816";16;348;"pseudo"
"30w22r4";14;2;12;4;"versucht";8;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";636;64;64;2;"1437.5";0;1;"84.0402284623263";32;984;"pseudo"
"30w22r4";14;3;12;4;"vergeblich";10;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";732;732;608;2;"1306";0;0;"0";0;732;"pseudo"
"30w22r4";14;4;12;4;"die";3;"none";0;0;0;0;0;0;0;0;0;"-0.387008752316511";216;216;216;1;"1257";0;0;"41.8571379814721";16;216;"pseudo"
"30w22r4";14;5;12;4;"Tastrime";8;"pseudo";1;0;0;0;0;0;0;0;0;"-0.387008752316511";1108;1108;184;5;"1194.4";0;0;"58.8306892701419";28;1108;"pseudo"
